工单ID,url,一级标签,二级标签,三级标签,四级标签,局点名称,问题分类,原因分类,问题标题,工单创建时间,工单结单时间,内部建单人,当前处理人,工单负责人,一线处理时长 (h),一点五线处理时长 (h),二线处理时长(h),产研处理时长(h),垂直产研处理时长(h),处理时长(h),待查根因停留时长(h),超长工单,根因描述 ,后续规避措施,备注,进阶分类
9796451,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=9796451&sign=8baadd0b4d65454e33e3abdfc4edea0c,TCE,数据库,分布式数据库(TDSQL),分布式数据库(TDSQL),金税信创云平台二办_业务专网区-总局二办业务信创-总局二办业务信创区,客户服务请求,性能问题,【税总广东-TCE380-柯华裕】tdsql集群指标上报异常,2022-10-31 14:47:37,2022-11-07 15:33:30,p_pbinqiu,p_pbinqiu,p_pbinqiu,0.4,1.1,0,0,0,1.5,0,0,,,,
10255340,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10255340&sign=0ce6df8cb023a2427fbb0b664fd19007,TCE,平台应用,基础平台,基础平台(租户端),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE-郭旭科】未来城业务区。租户端云监控dashboard监控数据加载不出来,2023-02-02 09:51:46,2023-02-09 15:11:56,p_longppeng,p_longppeng,p_longppeng,0.89,0,0.99,0,0,1.88,7.69,0,,,,
9548121,https://link.andon.tencent.com/oUQnLDwv,TCE,数据库,分布式数据库(TDSQL),分布式数据库(TDSQL),金税信创云平台_备份_互联网区-总局非国产化互联网区-总局非国产化互联网区,产品出现异常,性能问题,【税总广东-TCE380】【杨佳】主备延迟,2022-09-15 09:31:05,2022-09-28 15:10:50,p_pqiaozeng,p_pqiaozeng,p_pqiaozeng,0.43,6,0,0,0,6.43,139.29,1,,,,
9241168,https://link.andon.qq.com/0TTPFpkA,TCE,平台应用,基础平台,基础平台(运营端),金税信创云平台_备份_业务专网区-总局非国产化业务专网区-总局非国产化业务专网区,产品出现异常,性能问题,【税总发票云-TCE 380-董小松】【TBASE】运营端打开tabse显示登录失败，未找到登陆信息,2022-07-22 15:33:03,2022-08-02 14:30:45,p_ttingzeng,p_zqdeng,p_zqdeng,0.48,0.32,0,2.28,0,3.07,93.95,0,,,,
8366792,https://link.andon.qq.com/URvTOzn4,TCE,平台支撑,TCS,TCS,金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,产品出现异常,性能问题,【税总云发票-上海-TCE-尹旭】ocloud-tcenter-collector pod cpu limit 实际使用率超过阀值,2022-03-11 14:41:56,2022-03-18 14:40:54,p_anjianli,p_xuyangyin,p_xuyangyin,0.16,1.31,0,0,0,1.47,0,0,,,,
8539819,https://link.andon.qq.com/ldqFxYtR,TCE,云监控,云监控(Barad),云监控(Barad),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总广东-TCE380-redis】【张均衡】redis监控有断电,2022-04-02 21:32:54,2022-04-09 14:38:04,p_pqiaozeng,p_pqiaozeng,p_pqiaozeng,0.31,1.56,0,0,0,1.87,0,0,,,,
8775874,https://link.andon.qq.com/2o8jHWn2,TCE,安全,主机安全(云镜租户版),主机安全(云镜租户版),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE 380-王硕】云镜漏扫任务一直在检测中，无法停止扫描，而且最后会检测失败。麻烦提个单。,2022-05-09 22:18:31,2022-05-10 23:54:37,p_pmhliu,,p_pmhliu,0.15,2.67,0,0,0,2.82,0,0,,,,
7996163,https://link.andon.qq.com/oHPkvk4A,TCE,数据库,分布式云数据库(TBase),分布式云数据库(TBase),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE 380】【TBASE】【arm业务区】TBASE创建实例卡在创建中，请协助处理,2022-01-06 20:48:43,2022-01-13 14:54:05,p_wwjunwang,p_tomi,p_tomi,0.71,1.33,0,0,0,2.04,0,0,,,,
8483382,https://link.andon.qq.com/mFLIo3Az,TCE,云监控,云监控(Barad),云监控(Barad),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE 380-姜鑫】【Redis】arm业务区，Redis租户端监控数据断点,2022-03-27 14:47:41,2022-03-30 16:05:20,p_ylangtan,,p_pchenchen,12.43,0,0,0,0,6.68,66.51,0,,,,
8481186,https://link.andon.qq.com/1dvfIvcd,TCE,云监控,云监控(Barad),云监控(Barad),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE 380-barad】【孟鑫】arm业务区，租户端所有产品无监控数据。,2022-03-26 17:32:12,2022-04-02 14:32:03,p_pbinqiu,p_wwjunwang,p_wwjunwang,0.89,2.76,0,0,0,3.65,0,0,,,,
8426597,https://link.andon.qq.com/8vS2keir,TCE,云监控,云监控(Barad),云监控(Barad),上海金税信创云_互联网区-shxcww-shxcwwaz1,产品出现异常,性能问题,【税总云发票-上海-TCE-任智鹏】【Redis】一个实例无监控信息,2022-03-19 16:45:57,2022-03-26 14:32:10,p_daiyimao,p_hwxiong,p_hwxiong,2.52,2.23,0,0,0,4.75,0,0,,,,
8370070,https://link.andon.qq.com/uPwgvanp,TCE,云监控,云监控(Barad),云监控(Barad),广东金税信创云_互联网区_forTCE-天巡-正式-2270,产品出现异常,性能问题,【税总广东-TCE380-陈泉宏】 互联网区域天巡巡检告警，产品barad，检查tcloud-barad-script容器运行状态异常,2022-03-11 19:25:39,2022-03-18 14:47:10,p_daiyimao,p_daiyimao,p_daiyimao,0.13,0.15,0,0,0,0.28,0,0,,,,
9011939,https://link.andon.qq.com/BxwRZAXU,TCE,平台支撑,Kafka,Kafka,上海金税信创云_互联网区-上海信创互联网区-上海信创互联网区AZ,产品出现异常,性能问题,【税总发票云-TCE 380-董小松】云镜定时漏扫部分机器扫描失败,2022-06-15 10:12:29,2022-06-23 14:34:02,p_anjianli,p_hwxiong,p_hwxiong,1.22,10.12,0,0,0,11.34,19.4,0,,,,
8647647,https://link.andon.qq.com/VfCHGUUX,TCE,安全,主机安全(云镜平台版),主机安全(云镜平台版),上海金税信创云_业务专区-shxcyw-shxcywaz1,产品出现异常,性能问题,【税总云发票-上海-TCE-颜凡】【云镜】业务区租户端云镜漏洞扫描失败，提示扫描超时,2022-04-19 15:30:35,2022-04-26 14:35:08,p_anjianli,p_xjwen,p_xjwen,0.95,3.48,0,0,0,4.43,0,0,,,,
10213775,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10213775&sign=4a513c770367165aa615d39d65a5e105,TCE,平台支撑,TCS,TCS,四川金税新创云-四川信创云业务专网-四川金税信创云业务AZ,产品咨询,性能问题,【税总发票云-四川-TCE3100（ARM）-黄一敏】tcs-node 物理机磁盘超90%,2023-01-15 11:16:35,2023-01-22 15:11:18,p_bocui,p_zpmeng,p_zpmeng,0.11,0,1.29,0,0,1.4,0,0,,,,
9967181,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=9967181&sign=52ae1d68565307c4d88e4e5cfcbff570,TCE,计算,容器服务(TKE),容器服务(TKE),金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,产品出现异常,性能问题,【税总广东-TCE380-郭应怀】新建的cls日志主题检索分析没有日志,2022-11-25 22:07:27,2022-12-03 15:10:51,p_longppeng,p_longppeng,p_longppeng,0.06,1.47,1.45,0,0,2.98,0,0,,,,
8482006,https://link.andon.qq.com/xM79DveA,TCE,数据库,缓存数据库(Redis),缓存数据库(Redis),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE 380-Redis】【王炳杭】内蒙生产环境Redis报错,2022-03-26 22:19:46,2022-04-19 14:30:20,p_wwjunwang,p_pchenchen,p_pchenchen,0.33,5.25,0,0.02,0,5.6,398.33,1,,,,
8542768,https://link.andon.qq.com/6QU6PRdl,天巡,客户端,客户端整体,日常运维,广东金税信创云_业务专区_forTCE-天巡-正式-2271,产品出现异常,性能问题,【税总广东-TCE380-张均衡】 天巡页面没有数据,2022-04-04 01:04:17,2022-04-11 14:30:44,p_ylangtan,p_wwjunwang,p_wwjunwang,1.36,0,0,0,0,1.36,0,0,,,,
8358495,https://link.andon.qq.com/QarLPUkY,TCE,云监控,云监控(Barad),云监控(Barad),金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,产品出现异常,性能问题,【税总云发票-上海-TCE-陈一方】【barad】Pod一直发生重启tcloud-barad-script-84c6697cb7-tll8r,2022-03-10 15:12:50,2022-03-17 14:43:40,p_anjianli,p_zleizhong,p_zleizhong,0.09,0.45,0,0,0,0.53,0,0,,,,
9475869,https://link.andon.tencent.com/SsiLRF8r,TCE,数据库,分布式数据库(TDSQL),分布式数据库(TDSQL),金税信创云平台(互联网区)-总局互联网信创-互联网信创区1,产品出现异常,性能问题,【税总发票云-TCE 380-董小松】天巡巡检异常【tcenter】需要帮忙给看看,2022-09-01 16:06:14,2022-09-08 15:52:35,p_ccongren,p_ccongren,p_ccongren,0.26,2.49,0,0,0,2.75,0.33,0,,,,
8809005,https://link.andon.qq.com/JU3FPKlJ,TCE,安全,主机安全(云镜平台版),主机安全(云镜平台版),上海金税信创云_业务专区-上海信创业务专区-上海信创业务专区AZ,产品出现异常,性能问题,【税总发票云-TCE 380-唐世科】业务区云镜漏扫模块只能检测部分机器，其他的检测失败。,2022-05-13 22:30:19,2022-06-14 14:31:09,p_wwjunwang,p_xuyangyin,p_xuyangyin,0,4.02,0.24,2.89,0.04,8.51,587.38,1,,,,
9763132,https://link.andon.tencent.com/twSAd6F0,TCE,平台支撑,ES,ES,金税信创云平台南海_业务专网区-总局南海业务信创-总局南海业务信创区,产品咨询,性能问题,【税总广东-TCE380-张逸凡】支撑ES单节点分片数超过30000集群数，需协助处理,2022-10-25 20:06:07,2022-11-01 15:20:45,p_lchengluo,p_lchengluo,p_lchengluo,0.03,0,0.24,0,0,0.27,0.76,0,,,,
8350283,https://link.andon.qq.com/8gI914fx,TCE,云监控,云监控(Barad),云监控(Barad),上海金税信创云_互联网区-shxcww-shxcwwaz1,产品出现异常,性能问题,【税总广东-TCE380-朱茂盛】VPCGW集群 网关监控 nodata,2022-03-09 16:13:44,2022-03-17 14:32:19,p_xingyupu,p_andysshi,p_andysshi,1.87,1.16,0,0,0,3.03,20.63,0,,,,
10262670,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10262670&sign=853ccd0beeea0db489c50c87d7c9c2cd,Andon测试归档,Andon测试归档二级,Andon测试归档三级,Andon测试归档四级,金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品咨询,性能问题,【税总发票云-TCE-仝欣】云主机热迁移失败,2023-02-03 14:34:55,2023-02-03 16:51:55,p_zpmeng,,p_zpmeng,0.11,0,0,0,0,0.11,2.16,0,,,,
10230046,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10230046&sign=dacdec7da0685003681b55da52f7336f,TCE,安全,高级威胁检测系统(NTA),高级威胁检测系统(NTA),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE-胡帆】安全产品御界nta检索日志失败，报错es查询失败,2023-01-21 16:18:44,2023-01-28 15:10:47,p_zqdeng,p_pchenchen,p_pchenchen,0.44,1.39,0,0,0,1.82,1.09,0,,,,
9442250,https://link.andon.tencent.com/w4qGfCCO,TCE,计算,容器服务(TKE),容器服务(TKE),金税信创云平台_备份_互联网区-总局非国产化互联网区-总局非国产化互联网区,产品出现异常,性能问题,"【税总广东-TCE380-覃明昊】 tke集群deployment：tpass命名空间下的服务监控断点,协助查原因",2022-08-26 18:43:34,2022-09-02 15:19:07,p_zqdeng,p_zqdeng,p_zqdeng,0.25,3.54,0,0,0,3.78,0.47,0,,,,
10382496,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10382496&sign=5fa3d3dd20f93543564311d65a3f42c5,TCE,平台支撑,TDSQL,TDSQL,四川金税信创云_互联网区-四川信创云互联专网-四川信创云互联网区az,业务出现异常,性能问题,【税总发票云-四川-TCE3100（ARM）-高强】四川云小微底座TCS组件mysql异常，麻烦协调产研。,2023-03-01 15:40:36,2023-03-09 15:11:19,p_kaiweiyi,p_kaiweiyi,p_kaiweiyi,0.06,0.15,0,0,0,0.21,22.95,0,,,,
10235534,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10235534&sign=b249f0838922d4d7a8a8361da1c51086,TCE,安全,高级威胁检测系统(NTA),高级威胁检测系统(NTA),金税信创云平台二办_业务专网区-总局二办业务信创-总局二办业务信创区,产品出现异常,性能问题,【税总发票云-TCE-毕霜宇】御界报错kafka集群存在一个节点不可用，采集源运行监控页面显示数据发送异常,2023-01-28 16:46:12,2023-01-30 10:03:26,p_pmhliu,,p_pmhliu,0.12,0.52,0,0,0,0.65,0,0,,,,
9433642,https://link.andon.tencent.com/nkxlztK5,TCE,网络,专线接入(DC),DC控制器组件(VPC-Control),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE 380-王成】vpc-seastone机器状态异常,2022-08-25 17:23:41,2022-09-01 15:16:56,p_xjwen,p_xjwen,p_xjwen,0.11,0.44,0,0,0,0.55,0,0,,,,
8333966,https://link.andon.qq.com/Q5mtoO74,TCE,云监控,云监控(Barad),云监控(Barad),金税信创云平台_备份_互联网区-总局非国产化互联网区-总局非国产化互联网区,产品出现异常,性能问题,【税总北京发票云-TCE 380-郭旭科】【平台】arm业务区，租户端云产品监控数据异常。,2022-03-07 17:30:03,2022-03-16 14:31:40,p_anjianli,p_pjunbai,p_pjunbai,15.2,0,0,0,0,9.09,32.26,0,,,,
8305091,https://link.andon.qq.com/Skhlj3fX,TCE,云监控,云监控(Barad),云监控(Barad),上海金税信创云_互联网区-shxcww-shxcwwaz1,产品出现异常,性能问题,【税总广东-TCE380-陈泉宏】互联网区 cvm云主机监控数据出现断点 需要协助处理,2022-03-03 10:12:03,2022-03-10 14:38:36,p_daiyimao,p_zleizhong,p_zleizhong,0.16,7.82,0,0,0,7.98,0,0,,,,
9353509,https://link.andon.tencent.com/90FuaMlW,TCE,平台支撑,TCS,TCS,上海金税信创云_互联网区-上海信创互联网区-上海信创互联网区AZ,产品技术咨询,性能问题,【税总云发票-上海-TCE-尹旭】【TCE380】【tcs】云哨告警 78.11.1.139 磁盘空间使用率超过阈值,2022-08-11 15:56:54,2022-08-18 15:14:00,p_ttingzeng,p_xuyangyin,p_xuyangyin,0.35,0.77,0,0,0,1.12,0,0,,,,
8377298,https://link.andon.qq.com/jMrAQoBp,TCE,中间件,腾讯服务框架(TSF),腾讯服务框架(TSF),上海金税信创云_业务专区-shxcyw-shxcywaz1,产品出现异常,性能问题,【北京-税总发票云-TCE 380-孟鑫】【TKE】客户反应pod报错 连接不上tsf注册服务中心,2022-03-13 23:24:22,2022-03-25 14:30:34,p_ccongren,p_tomi,p_tomi,9.59,0,0,0,0,1.05,113.11,0,,,,
10221625,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10221625&sign=962eb69ae5c4be1b9c0b317ea3e6b5db,TCE,数据库,缓存数据库(Redis),缓存数据库(Redis),天津金税信创云_业务专网区-天津金税信创业务专网-天津金税信创业务专网一区,产品出现异常,性能问题,【税总发票云-天津-TCE-陈浩华】支撑机器宕机重启，帮忙提单给支撑数据库队列，检查下redis以及tdsql服务,2023-01-17 15:31:16,2023-01-24 15:14:30,p_kkaicchen,p_zqdeng,p_zqdeng,0.05,3.09,0,0,0,3.13,0,0,,,,
8416056,https://link.andon.qq.com/iS3adLAD,TCE,数据库,分布式云数据库(TBase),分布式云数据库(TBase),金税信创云平台(业务专网区)-总局业务信创-总局业务信创区,产品出现异常,性能问题,【税总发票云-TCE 380-张子岳】【tbase】总局生产 tbase 的实例 现实详情有问题 帮忙看下,2022-03-17 22:10:34,2022-03-24 15:06:33,p_lchengluo,p_lchengluo,p_lchengluo,0.03,1.08,0,0.35,0,1.46,0,0,,,,
9496559,https://link.andon.tencent.com/jpYdWsiM,TCE,中间件,腾讯服务框架(TSF),腾讯服务框架(TSF),广东金税信创云_互联网区-广东信创互联网-广东信创互联网AZ,产品出现异常,性能问题,【税总发票云-TCE 380-董小松】【tsf】日志检索查看日志只能查看今天的日志，但是在部署组里可以查看其他日期的日志,2022-09-05 17:26:46,2022-09-14 15:13:08,p_ldantang,p_ldantang,p_ldantang,0.16,1.28,0,0,0,1.44,40.85,0,,,,
9664440,https://link.andon.tencent.com/dMvk8v2V,TCE,平台应用,基础平台,基础平台(运营端),上海金税信创云_互联网区-上海信创互联网区-上海信创互联网区AZ,产品出现异常,性能问题,【税总云发票-上海-TCE-尹旭】云哨告警 磁盘空间使用率超过阈值,2022-10-09 10:29:21,2022-10-16 15:13:18,p_daiyimao,p_daiyimao,p_daiyimao,0.08,0,1.2,0,0,1.28,0,0,,,,
9874910,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=9874910&sign=4c37349aa5071bc29ee9548fe569667c,TCE,存储,日志服务(CLS),日志服务(CLS),四川金税新创云-四川信创云业务专网-四川信创业务AZ,产品出现异常,性能问题,【税总发票云-四川-TCE3100（ARM）-覃明昊】四川业务cls机器组机器心跳异常,2022-11-11 11:12:42,2022-11-18 15:13:33,p_qfzeng,p_qfzeng,p_qfzeng,0.13,3.5,0,1.92,0,5.55,0,0,,,,
10068582,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10068582&sign=f465bdaf81f910025663c3b36371804a,TCE,平台支撑,Kafka,Kafka,四川金税新创云-四川信创云业务专网-四川金税信创云业务AZ,变更出现异常,性能问题,【税总发票云-四川-TCE3100（ARM）-覃明昊】四川业务支撑kafka变更C212400，pod拉起报错,2022-12-12 20:17:43,2022-12-19 15:43:59,p_bocui,p_bocui,p_bocui,0.21,0.48,1.69,0,0,2.39,0,0,,,,
10266958,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10266958&sign=3b2f80a57967ee81ee64ca0c4a3d117a,TCE,数据库,缓存数据库(Redis),缓存数据库(Redis),青岛金税信创云_业务专网区-青岛金税信创业务专网-青岛金税信创业务专网一区,基础设施异常,性能问题,【税总发票云-青岛-TCE-包海军】青岛业务区支撑物理机宕机，需要恢复credis、tdsql,2023-02-05 10:45:03,2023-02-12 15:14:30,p_pxhewen,p_pxhewen,p_pxhewen,0.43,0.65,0,0,0,1.08,4.26,0,,,,
8404247,https://link.andon.qq.com/r3yQLcGq,TCE,安全,高级威胁检测系统(NTA),高级威胁检测系统(NTA),金税信创云平台_备份_互联网区-总局非国产化互联网区-总局非国产化互联网区,产品出现异常,性能问题,【税总广东-TCE380-张栩浩】【NTA】互联网区高级威胁检测系统功能页加载异常问题复现,2022-03-16 17:10:53,2022-03-25 14:30:47,p_anjianli,p_hwxiong,p_hwxiong,1.22,2.37,1.34,3.41,19.14,27.48,14.44,0,,,,
9974738,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=9974738&sign=d636551a08ac06fff948ba09c8e61dd7,TCE,存储,日志服务(CLS),日志服务(CLS),广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,产品出现异常,性能问题,【税总广东-TCE380-何俊超】巡巡检获取cls的es集群服务信息失败，运营端获取es索引信息也报错,2022-11-28 11:13:28,2022-12-15 15:10:25,p_kaiweiyi,p_pxhewen,p_pxhewen,0.04,1.68,0,0,0,1.72,0,1,,,,
8813918,https://link.andon.qq.com/cEPz9QoP,TCE,平台应用,基础平台,基础平台(租户端),广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,产品出现异常,性能问题,【税总广东-TCE380-梁卓鹏】广东业务网用户已关联管理员权限，却仍然提示没有权限,2022-05-15 22:32:37,2022-05-15 23:01:38,p_gwweigao,,p_gwweigao,0.12,0.19,0,0,0,0.31,0,0,,,,
10272332,https://andon.cloud.tencent.com/ticket/nologin/redirect?id=10272332&sign=6adb057cbe0048a8b306befede74855d,TCE,数据库,分布式云数据库(TBase),数据恢复问题,广东金税信创云_业务专网区-广东信创业务-广东信创业务AZ,产品出现异常,性能问题,【税总广东-TCE380-卢杰达】tbase，创建数据恢复任务，获取任务列表超时,2023-02-06 17:29:18,2023-03-07 15:10:20,p_pchenchen,p_pchenchen,p_pchenchen,0.24,0.55,0,0.92,2.33,4.15,515.85,1,,,,
